movie_id,title,movie_link,year,duration,genre,description,director,actors,rating
4480,Escape Room,https://www.imdb.com/title/tt5886046/,2019,99,"Action, Adventure, Horror",Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,Adam Robitel,"Taylor Russell, Logan Miller, Jay Ellis, Tyler Labine",6.4
4481,Five Feet Apart,https://www.imdb.com/title/tt6472976/,2019,116,"Drama, Romance","A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.",Justin Baldoni,"Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory",7.2
4482,The Friend,https://www.imdb.com/title/tt9608818/,2019,124,Drama,"After receiving life-altering news, a couple finds unexpected support from their best friend, who puts his own life on hold and moves into their family home, bringing an impact much greater and more profound than anyone could have imagined",Gabriela Cowperthwaite,"Jason Segel, Isabella Kai, Violet McGraw, Casey Affleck",7.3
4483,Anna,https://www.imdb.com/title/tt7456310/,2019,118,"Action, Thriller",Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,Luc Besson,"Sasha Luss, Helen Mirren, Luke Evans, Cillian Murphy",6.6
4484,The Dirt,https://www.imdb.com/title/tt0800325/,2019,107,"Biography, Comedy, Drama","Based on the bestselling autobiography from Mötley Crüe, the film is an unflinching tale of success and excess as four misfits rise from the streets of Hollywood to the heights of international fame.",Jeff Tremaine,"Douglas Booth, Iwan Rheon, Machine Gun Kelly, Daniel Webber",7
4485,The Mortuary Collection,https://www.imdb.com/title/tt7781432/,2019,108,"Fantasy, Horror",An eccentric mortician recounts several macabre and phantasmagorical tales that he's encountered in his distinguished career.,Ryan Spindell,"Tristan Byon, Eden Campbell, Hannah R. Loyd, Clancy Brown",6.4
4486,Triple Frontier,https://www.imdb.com/title/tt1488606/,2019,125,"Action, Adventure, Crime","Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of unintended consequences.",J.C. Chandor,"Ben Affleck, Oscar Isaac, Charlie Hunnam, Garrett Hedlund",6.4
4487,The Poison Rose,https://www.imdb.com/title/tt5862166/,2019,98,Thriller,"Inspired by classic film noir, Carson Phillips, an ex-football star turned PI, has a soft spot for a lady in distress.","Francesco Cinquemani, George Gallo","John Travolta, Morgan Freeman, Brendan Fraser, Famke Janssen",4.7
4488,Just Mercy,https://www.imdb.com/title/tt4916630/,2019,137,"Biography, Crime, Drama",World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,Destin Daniel Cretton,"Michael B. Jordan, Jamie Foxx, Brie Larson, Charlie Pye Jr.",7.6
4489,Pokémon: Detective Pikachu,https://www.imdb.com/title/tt5884052/,2019,104,"Action, Adventure, Comedy","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",Rob Letterman,"Ryan Reynolds, Justice Smith, Kathryn Newton, Bill Nighy",6.6
4490,Guns Akimbo,https://www.imdb.com/title/tt6902676/,2019,98,"Action, Comedy, Thriller",A guy relies on his newly-acquired gladiator skills to save his ex-girlfriend from kidnappers.,Jason Lei Howden,"Daniel Radcliffe, Samara Weaving, Ned Dennehy, Natasha Liu Bordizzo",6.3
4491,"Yes, God, Yes",https://www.imdb.com/title/tt8949056/,2019,78,"Comedy, Drama","After an innocent AOL chat turns racy, a Catholic teenager in the early 00s discovers masturbating and struggles to suppress her new urges in the face of eternal damnation.",Karen Maine,"Natalia Dyer, Timothy Simons, Wolfgang Novogratz, Francesca Reale",6.1
4492,Fractured,https://www.imdb.com/title/tt4332232/,2019,99,"Mystery, Thriller","A couple stops at a gas station, where their 6 y.o. daughter's arm is fractured. They hurry to a hospital. Something strange is going on there. The wife and daughter go missing.",Brad Anderson,"Sam Worthington, Lily Rabe, Lucy Capri, Adjoa Andoh",6.4
4493,Angel Has Fallen,https://www.imdb.com/title/tt6189022/,2019,121,"Action, Thriller",Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.,Ric Roman Waugh,"Gerard Butler, Frederick Schmidt, Danny Huston, Rocci Williams",6.4
4494,The Last Vermeer,https://www.imdb.com/title/tt8337320/,2019,118,Drama,"An artist is suspected of selling a valuable painting to the Nazis, but there is more to the story than meets the eye.",Dan Friedkin,"Guy Pearce, Claes Bang, Vicky Krieps, Roland Møller",6.6
4495,21 Bridges,https://www.imdb.com/title/tt8688634/,2019,99,"Action, Crime, Thriller",An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.,Brian Kirk,"Chadwick Boseman, Sienna Miller, J.K. Simmons, Stephan James",6.6
4496,Captive State,https://www.imdb.com/title/tt5968394/,2019,109,"Action, Horror, Sci-Fi","Set in a Chicago neighborhood nearly a decade after an occupation by an extraterrestrial force, 'Captive State' explores the lives on both sides of the conflict - the collaborators and dissidents.",Rupert Wyatt,"John Goodman, Ashton Sanders, Jonathan Majors, Vera Farmiga",6
4497,The Last Full Measure,https://www.imdb.com/title/tt0783640/,2019,116,"Drama, War","Thirty-four years after his death, Airman William H. Pitsenbarger, Jr. (""Pits"") is awarded the nation's highest military honor, for his actions on the battlefield.",Todd Robinson,"Sebastian Stan, Alison Sudol, Asher Miles Fallica, LisaGay Hamilton",6.8
4498,A Beautiful Day In The Neighborhood,https://www.imdb.com/title/tt3224458/,2019,109,"Biography, Drama",Based on the true story of a real-life friendship between Fred Rogers and journalist Lloyd Vogel.,Marielle Heller,"Tom Hanks, Matthew Rhys, Chris Cooper, Susan Kelechi Watson",7.3
4499,The Lodge,https://www.imdb.com/title/tt7347846/,2019,108,"Drama, Horror, Thriller","A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio, some strange and frightening events take place.","Severin Fiala, Veronika Franz","Riley Keough, Jaeden Martell, Lia McHugh, Richard Armitage",6.1
4500,True History Of The Kelly Gang,https://www.imdb.com/title/tt4844140/,2019,124,"Biography, Crime, Drama",Based on Peter Carey's novel. The story of Australian bushranger Ned Kelly and his gang as they flee from authorities during the 1870s.,Justin Kurzel,"George MacKay, Essie Davis, Nicholas Hoult, Ben Corbett",6
4501,Operation Brothers,https://www.imdb.com/title/tt4995776/,2019,129,"Drama, History, Thriller",Israel's Mossad agents attempt to rescue Ethiopian Jewish refugees in Sudan in 1979.,Gideon Raff,"Mbulelo Grootboom, Sizo Mahlangu, Michael Kenneth Williams, Masasa Mbangeni",6.6
4502,First Cow,https://www.imdb.com/title/tt9231040/,2019,122,"Drama, Western","A skilled cook has traveled west and joined a group of fur trappers in Oregon, though he only finds true connection with a Chinese immigrant also seeking his fortune. Soon the two collaborate on a successful business.",Kelly Reichardt,"Alia Shawkat, John Magaro, Dylan Smith, Ryan Findley",7.1
4503,The Assistant,https://www.imdb.com/title/tt9000224/,2019,87,Drama,"A searing look at a day in the life of an assistant to a powerful executive. As Jane follows her daily routine, she grows increasingly aware of the insidious abuse that threatens every aspect of her position.",Kitty Green,"Julia Garner, Owen Holland, Jon Orsini, Rory Kulz",6.3
4504,Murder Mystery,https://www.imdb.com/title/tt1618434/,2019,97,"Action, Comedy, Crime","A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",Kyle Newacheck,"Adam Sandler, Jennifer Aniston, Luke Evans, Terence Stamp",6
4505,Dora And The Lost City Of Gold,https://www.imdb.com/title/tt7547410/,2019,102,"Adventure, Comedy, Family","Dora, a teenage explorer, leads her friends on an adventure to save her parents and solve the mystery behind a lost city of gold.",James Bobin,"Isabela Merced, Eugenio Derbez, Michael Peña, Eva Longoria",6.1
4506,Babyteeth,https://www.imdb.com/title/tt8399664/,2019,118,"Comedy, Drama, Music","Milla, a seriously ill teenager, falls in love with a drug dealer, Moses, her parents worst nightmare.",Shannon Murphy,"Eliza Scanlen, Michelle Lotters, Toby Wallace, Sora Wakaki",7.2
4507,Maleficent: Mistress Of Evil,https://www.imdb.com/title/tt4777008/,2019,119,"Adventure, Family, Fantasy","Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies and dark new forces at play.",Joachim Rønning,"Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer",6.6
4508,The Glass Room,https://www.imdb.com/title/tt8255890/,2019,104,Drama,Liesel Landauer and her friend Hana are linked by a lifelong relationship and an exceptional house built by the architect Von Abt for Liesel and her husband Viktor in Czechoslovakia in the .,Julius Sevcík,"Hanna Alström, Claes Bang, Alexandra Borbély, Petra Buckova",5.3
4509,Der Goldene Handschuh,https://www.imdb.com/title/tt7670212/,2019,115,"Crime, Drama, Horror",A serial killer strikes fear in the hearts of residents of Hamburg during the early 1970s.,Fatih Akin,"Jonas Dassler, Margarete Tiesel, Katja Studt, Martina Eitner-Acheampong",6.7
4510,The Secret Life Of Pets 2,https://www.imdb.com/title/tt5113040/,2019,86,"Animation, Adventure, Comedy","Continuing the story of Max and his pet friends, following their secret lives after their owners leave them for work or school each day.","Chris Renaud, Jonathan del Val","Patton Oswalt, Kevin Hart, Harrison Ford, Eric Stonestreet",6.5
4511,Harriet,https://www.imdb.com/title/tt4648786/,2019,125,"Action, Biography, Drama","The extraordinary tale of Harriet Tubman's escape from slavery and transformation into one of America's greatest heroes, whose courage, ingenuity, and tenacity freed hundreds of slaves and changed the course of history.",Kasi Lemmons,"Cynthia Erivo, Janelle Monáe, Leslie Odom Jr., Joe Alwyn",6.6
4512,Annabelle Comes Home,https://www.imdb.com/title/tt8350360/,2019,106,"Horror, Mystery, Thriller","While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.",Gary Dauberman,"Vera Farmiga, Patrick Wilson, Mckenna Grace, Madison Iseman",5.9
4513,Rambo: Last Blood,https://www.imdb.com/title/tt1206885/,2019,89,"Action, Thriller",Rambo must confront his past and unearth his ruthless combat skills to exact revenge in a final mission.,Adrian Grunberg,"Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza",6.1
4514,Fighting With My Family,https://www.imdb.com/title/tt6513120/,2019,108,"Biography, Comedy, Drama",A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,Stephen Merchant,"Dwayne Johnson, Lena Headey, Vince Vaughn, Florence Pugh",7.1
4515,Ma,https://www.imdb.com/title/tt7958736/,2019,99,"Horror, Mystery, Thriller","A lonely woman befriends a group of teenagers and decides to let them party at her house. Just when the kids think their luck couldn't get any better, things start happening that make them question the intention of their host.",Tate Taylor,"Octavia Spencer, Diana Silvers, Juliette Lewis, McKaley Miller",5.6
4516,Akinjeon,https://www.imdb.com/title/tt10208198/,2019,109,"Action, Crime, Drama",A crime boss teams up with a cop to track down a serial killer.,Won-Tae Lee,"Ma Dong-seok, Mu-Yeol Kim, Kim Sungkyu, Bae-soo Jeon",6.9
4517,Judy,https://www.imdb.com/title/tt7549996/,2019,118,"Biography, Drama, Romance",Legendary performer Judy Garland arrives in London in the winter of 1968 to perform a series of sold-out concerts.,Rupert Goold,"Renée Zellweger, Jessie Buckley, Finn Wittrock, Rufus Sewell",6.8
4518,Motherless Brooklyn,https://www.imdb.com/title/tt0385887/,2019,144,"Crime, Drama, Mystery","In 1950s New York, a lonely private detective afflicted with Tourette's Syndrome ventures to solve the murder of his mentor and only friend.",Edward Norton,"Edward Norton, Gugu Mbatha-Raw, Alec Baldwin, Willem Dafoe",6.8
4519,Queen & Slim,https://www.imdb.com/title/tt8722346/,2019,132,"Crime, Drama, Romance",A couple's first date takes an unexpected turn when a police officer pulls them over.,Melina Matsoukas,"Daniel Kaluuya, Jodie Turner-Smith, Bokeem Woodbine, Chloë Sevigny",7.1
4520,Cold Pursuit,https://www.imdb.com/title/tt5719748/,2019,119,"Action, Crime, Drama",A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.,Hans Petter Moland,"Liam Neeson, Laura Dern, Micheál Richardson, Michael Eklund",6.2
4521,Good Boys,https://www.imdb.com/title/tt6977338/,2019,90,"Adventure, Comedy","Three 6th grade boys ditch school and embark on an epic journey while carrying accidentally stolen drugs, being hunted by teenage girls, and trying to make their way home in time for a long-awaited party.",Gene Stupnitsky,"Jacob Tremblay, Keith L. Williams, Brady Noon, Molly Gordon",6.7
4522,Bad Education,https://www.imdb.com/title/tt8206668/,2019,108,"Biography, Comedy, Crime","The beloved superintendent of New York's Roslyn school district and his staff, friends and relatives become the prime suspects in the unfolding of the single largest public school embezzlement scandal in American history.",Cory Finley,"Hugh Jackman, Ray Romano, Welker White, Allison Janney",7.1
4523,In The Shadow Of The Moon,https://www.imdb.com/title/tt8110640/,2019,115,"Crime, Mystery, Sci-Fi",A Philadelphia police officer struggles with a lifelong obsession to track down a mysterious serial killer whose crimes defy explanation.,Jim Mickle,"Boyd Holbrook, Cleopatra Coleman, Bokeem Woodbine, Michael C. Hall",6.2
4524,Pinocchio,https://www.imdb.com/title/tt8333746/,2019,125,"Drama, Fantasy","Old woodcarver Geppetto's puppet creation, Pinocchio, magically comes to life with dreams of becoming a real boy. Easily led astray, Pinocchio tumbles from one misadventure to another as he is tricked, kidnapped and chased by bandits.",Matteo Garrone,"Federico Ielapi, Roberto Benigni, Rocco Papaleo, Massimo Ceccherini",6.2
